id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
261059	The works of Jonathan Swift, D. D., D. S. P. D. in eight volumes. Containing I. His miscellanies in prose. II. His poetical writings. III. The travels of Captain Lemuel Gulliver. IV. Papers relating to Ireland, and the drapier's letters. V. The conduct of the allies, and The examiners. VI. The publick spirit of the Whigs, &c. with polite conversation. VII. Letters to and from Dr. Swift. VIII. Directions to servants, sermons, poems, &c. The sixth edition, revised and corrected.	Swift, Jonathan	1744		['1713', 'December 12, 1730', 'Peace', 'Whig', 'ally', 'answer', 'author', 'captain', 'collection', 'conduct', 'conversation', 'country', 'craftsman', 'direction', 'drapier', 'edition', 'error', 'examiner', 'good-breeding', 'good-manner', 'history', 'impression', 'life-time', 'miscellany', 'nation', 'paper', 'parliament', 'part', 'people', 'piece', 'poem', 'prose', 'sermon', 'servant', 'session', 'ship', 'spirit', 'surgeon', 'tract', 'travel', 'treatise', 'verse', 'voyage', 'work', 'world', 'writing', 'year']	['7', 'four', 'last', 'original', 'other', 'poetical', 'polite', 'political', 'publick', 'several', 'two']	['', 'Balinbarbi', 'Brobingnag', 'Dublin', 'Glubbdubdrib', 'Houyhnhnm', 'Ireland', 'Japan', 'Laputa', 'Lilliput', 'London', 'Luggnagg', 'Uthrecht', 'Windsor']	['Captain Lemuel Gulliver', 'Dr. Swift', 'Governor Hunter', 'Jonathan Swift, D. D., D. S. P. D.', 'Jonathan Swift, D.D,D. S.P.D.', 'Lemuel Gulliver', 'Rev. Dr. J. Swift,  D.S.P.D.', 'Whig', 'Wood']		['half-pence', 'letter']	
261061	The remarkable affecting case and dying works of Mr. Archibald Oswald, an ensign in the young pretender's service, who received three musquet-shot in his left thigh, in the engagement of Preston-pans, and expired six days of his wounds. Published at his dying request by the Rev. Mr. John Drummond, of Bellzie-Hills, who attended the unfortunate gentleman in his last hours.	Drummond, John	1745		['Memoir', 'account', 'behavior', 'case', 'day', 'edition', 'engagement', 'ensign', 'execution', 'family', 'gentleman', 'hour', 'live', 'lord', 'lords', 'musquet-shot', 'narrative', 'pretender', 'proceeding', 'request', 'service', 'speech', 'thigh', 'time', 'works', 'wound']	['affecting', 'dying', 'exact', 'faithful', 'genuine', 'last', 'left', 'remarkable', 'three', 'unfortunate', 'young']	['Bellzie-Hills', 'Preston-pan']	['Balmerino', 'Cromertie', 'Kilmarnock', 'Mr. Archibald Oswald', 'Rev. Mr. John Drummond']			
261062			1746		['Lords', 'account', 'behaviour', 'execution', 'families', 'lives', 'memoirs', 'narrative', 'proceedings', 'speeches', 'time']	['against', 'exact', 'faithful', 'genuine']		['Balmerino', 'Cromartie', 'Kilmarnock']			
261067	Travels into Turkey: containing the most accurate account of the Turks, and neighbouring nations, their manners, customs, religion, superstition, policy, riches, coins &c. The whole being a series of remarkable observations and events, interspers'd with great variety of entertaining incidents, never before printed. Translated from the original Latin of the learned A. G. Busbequius. With memoirs of the life of the illustrious author.	Busbecq, Ogier Ghislain de	1744		['Turk', 'account', 'author', 'coins', 'custom', 'event', 'incident', 'life', 'manner', 'memoir', 'nation', 'observation', 'policy', 'religion', 'riches', 'series', 'superstition', 'travel', 'variety', 'whole']	['Latin', 'accurate', 'entertaining', 'great', 'illustrious', 'most', 'neighbouring', 'original', 'remarkable']	['Turkey']	['A. G. Busbequius']		['coins']	
261068	Mogul tales, or, the dreams of men awake: being stories told to divert the grief of the Sultana's of Guzarat, for the supposed death of the sultan. Written in French by the celebrated Mr. Guelletee, author of The Chinese tales, &c. Now first translated into English. In two volumes, adorned with proper cuts, neatly engraven on copper plates. The second edition. Vol. I.	Gueullette, Thomas-Simon	1743		['Mogul', 'Sultana', 'author', 'copper', 'cut', 'death', 'dream', 'grief', 'men', 'plate', 'story', 'sultan', 'tale']	['Chinese', 'English', 'French', 'awake', 'proper', 'supposed']	['Guzarat']	['Mr. Guelletee']			
261087	The memoirs of the Baron du Tan. To which is added the Calabrian: or, the history of Charles Brachy, and the hermit. Translated from the French of Madame de Gomez, author of La Belle Assemblee, -- By a gentleman.	Gomez	1744		['Calabrian', 'La Belle Assemblee', 'author', 'gentleman', 'hermit', 'history', 'memoir']	['French']		['', 'Baron du Tan', 'Charles Brachy', 'Madame de Gomez']			
261093	The travels of Tom Thumb over England and Wales; containing descriptions of whatever is most remarkable in the several counties. Interspersed with many pleasant adventures that happened to him personally during the course of his journey. Written by himself; and adorned with a suitable map. Price 1s, 6d. Bound.	Tom Thumb	1746		['Price', 'adventure', 'county', 'course', 'descriptions', 'himself', 'journey', 'map', 'several', 'travel']	['Bound', 'pleasant', 'suitable']	['', 'England', 'Wales']	['Tom Thumb']			
261156	The busy-body: or, successful spy: being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprising even to rashness; which unhappy faculties, nevertheless, instead of ruining, raised him from the lowest obscurity, to a most splendid fortune. Interspersed with several humorous stories. The whole containing great variety and adventures, equally instructive and diverting. Vol. I.	Mouhy, Charles de Fieux	1742		['adventure', 'busy-body', 'faculty', 'fortune', 'history', 'man', 'obscurity', 'rashness', 'spy', 'story', 'variety', 'whole']	['diverting', 'enterprising', 'entertaining', 'equally', 'great', 'humorous', 'infinitely', 'inquisitive', 'instructive', 'lowest', 'most', 'several', 'splendid', 'successful', 'unhappy']		['Mons. Bigand']			['containing']
261157	The busy-body: or, successful spy: being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprising even to rashness; which unhappy faculties, nevertheless, instead of ruining, raised him from the lowest obscurity, to a most splendid fortune. Interspersed with several humorous stories. The whole containing great variety and adventures, equally instructive and diverting. Vol. I.	Mouhy, Charles de Fieux	1742		['adventure', 'busy-body', 'faculty', 'fortune', 'history', 'man', 'obscurity', 'rashness', 'spy', 'story', 'variety', 'whole']	['diverting', 'enterprising', 'entertaining', 'equally', 'great', 'humorous', 'infinitely', 'inquisitive', 'instructive', 'lowest', 'most', 'several', 'splendid', 'successful', 'unhappy']		['', 'Mons. Bigand']			
261486	The comical works of Don Francisco de Quevedo, author of the visions of Hell: Containing I. The night-adventures, or the day-hater. II. The life of Paul, the Spanish sharper. III. Fortune in her wits, or the hour of all men. IV. A proclamation by Old Father Time. V. A treatise of all things whatsoever. VI. Letters upon several occasions. Translated from the Spanish.	Quevedo, Francisco de	1742		['author', 'day-hater', 'fortune', 'hour', 'life', 'men', 'night-adventure', 'occasion', 'proclamation', 'sharper', 'things', 'treatise', 'vision', 'wit', 'work']	['Spanish', 'all', 'comical', 'several']	['Hell']	['Don Francisco de Quevedo', 'Old Father Time', 'Paul']		['letter']	
276044	A Trip to the Jubilee by a Gentleman that was at the late Grand One at Rome. Containing A Diverting Account of the most remarkable Occurences in his Travels thro' France, Milan, Venice, Florence, &c. till his arrival at Rome. Also, a description of the Religious Processions and Ceremonies us'd in their Churches, Streets and Woods; which, as being the Jubilee Year, was kept in most of the Cities and Towns he pass'd thro' in his Journey. Likewise the debauch'd Lives and Intrigues of the Lustful Priests and Nuns. With a relation of their method of confession, and absolving each other, and the reasons given by father C-----k, superior to the Irish Jesuits Cloyfter at Ghent, for the many Romish priests there is in England. With an account of the fallacy made use of in the opening the holy gate of St. Peter's church, and a pleasant description of the whole ceremony of the grand Jubilee at Rome.	A. F	1750		['Jubilee', 'account', 'ceremony', 'church', 'city', 'confession', 'description', 'fallacy', 'gate', 'gentleman', 'intrigue', "journey 3 debauch'd", 'life', 'method', 'nun', 'occurence', 'one', 'opening', 'other', 'priest', 'priests', 'procession', 'reason', 'relation', 'town', 'travel', 'trip', 'woods', 'year']	['Irish', 'Romish', 'diverting', 'each', 'grand', 'holy', 'late', 'lustful', 'most', 'religious', 'remarkable']	['England.', 'Florence', 'France', 'Ghent', 'Milan', 'Rome', "St. Peter's church", 'Venice']	['Jesuits Cloyfter', 'father C-----k']			
276049	A Complete History of James Maclean, the gentleman highwayman, who was executed at Tyburn, on Wednesday, October 3, 1750, for a Robbery on the Highway. Containing the particulars of his life, from his birth to his death. In which is included, an Account of the Robberies he commited with his Companion Plunket. And a Series of letters, that pass'd between him and Plunket, as well during the time he was in Holland, as in England; in which are open'd some extraordinary scenes. Also, the particulars of their fortune-hunting schemes; in which Maclean generally pass'd for a gentleman of worth, and Plunket personated his footman. Likewise a number of original letters sent to Maclean by different ladies, some of which contain narratives of facts so exceeding tender, as must raise pity and compassion in the breast of every reader. The whole adorn'd with a very neat picture of Maclean, taken from the life, while under sentence, drawn and engrav'd by Mr. Boitard.		1750		['account', 'birth', 'breast', 'compassion', 'death', 'fact', 'footman', 'highway', 'highwayman', 'history', 'lady', 'letter', 'life', 'narrative', 'number', 'particulars', 'picture', 'pity', 'reader', 'robbery', 'scene', 'scheme', 'sentence', 'series', 'tender', 'time', 'whole']	['companion', 'complete', 'extraordinary', 'fortune-hunting', 'gentleman', 'neat', 'original', 'very']	['England', 'Holland', 'Tyburn']	['James Maclean', 'Mr. Boitard', 'Plunket']			
276050	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue.  By a gentleman on his travels.  The fourth edition.	Scott, Sarah	1778		['Anecdote', 'Character', 'Country', 'Description', 'Gentleman', 'Hall', 'Humanity', 'Inhabitant', 'Love', 'Mind', 'Reader', 'Reflection', 'Sentiment', 'Travel', 'Virtue']	['Adjacent', 'Historical', 'Proper']	['Millenium Hall']		['Excite', 'Lead']		
276051	A select collection of novels in four volumes. Written by the most celebrated authors in several languages. Many of which never appear'd in English before; and all new translated from the originals, by several eminent hands.		1720		['Estramaduran', 'author', 'collection', 'hand.', 'language', 'letter', 'marriage', 'novel', 'origina', 'original', 'romance']	['English', 'Many', 'celebrated', 'eminent', 'jealous', 'most', 'new', 'select', 'several']	['', 'belfegor']	['', 'Monsieur Huet', 'Monsieur de Segrais', 'Zayde']			
276066	Pamela's conduct in high life. Publish'd from her original papers to which are perfix'd, several curious letters written to the editor on the subject.	Kelly, John	1741		['conduct', 'editor', 'introduction', 'letters', 'life', 'papers', 'subject']	['curious', 'high', 'original', 'several']		['Pamela']			
276068	Pamela: Or, virtue rewarded. In a series of familiar letters from a beautiful young damsel, to her parents. Now first published in order to cultivate the principles of virtue and religion in the minds of the youth of both sexes. A narrative which has its foundation in truth and nature; and at the same time that it agreeably entertains, by a variety of curious and affecting incidents, is intirely divested of all those images, which, in too many pieces calculated for amusement only, tend to inflame the minds they should insruct. In two volumes. Vol. I.	Richardson, Samuel	1741		['Advertisement', 'Preface by the', 'amusement', 'condition', 'damsel', 'editor', 'editor.', 'foundation', 'images', 'incidents', 'letter', 'life', 'minds', 'narrative', 'nature', 'parents', 'persons', 'piece', 'pieces', 'principles', 'religion', 'series', 'sex', 'sexes', 'time', 'truth', 'variety', 'virtue', 'youth']	['affecting', 'beautiful', 'both', 'calculated', 'curious', 'exalted', 'familiar', 'figure', 'genteel', 'many', 'only', 'quality', 'rewarded', 'same', 'young']		['Pamela']		['letter', 'letters']	
276070	Munster village, a novel. In two volumes. Vol. I.	Walker, Mary	1778		['Novel', 'Village', 'Volume']		['Munster', 'Munster village']			['Novel']	
276073	Miscellaneous works, comical & diverting: by T.R.D.J.S.D.O.P.I.I. In two parts. I. The tale of a tub; with the fragment, & and the battel of the books; with c considerable additions, explanatory notes, never before printed. II. Miscellanies in prose and verse, by the supposed author of the first part.	Swift, Jonathan	1720		['Errata', 'Friday', 'account', 'addition', 'advertisement', 'author', 'battel', 'battle', 'book', 'bookseller', 'content', 'discourse', 'edition', 'first', 'fragment', 'fraternity', 'friend', 'improvement', 'mankind', 'member', 'miscellany', 'note', 'operation', 'part', 'prose', 'scribler', 'spirit', 'table', 'tale', 'verse', 'volume', 'work']	['ancient', 'antient', 'certain', 'comical', 'considerable', 'diverting', 'explanatory', 'first', 'full', 'illustrious', 'mechanical', 'miscellaneous', 'modern', 'new', 'paltry', 'second', 'supposed', 'true', 'two', 'universal']	['', 'Grubstreet', "St. James's library"]	['T.R.D.J.S.D.O.P.I.I.']		['', 'books', 'letter', 'tub']	
276078	Memoirs of the Bashaw Count Bonneval, from his birth to his death: shewing, the motives which induced him to quit the services and dominions of France; his entrance into and sudden rise in the Imperial armies; his exploits in Italy, Hungary, &c. His quarrel with the Marquis de Prie, and its consequences; the true cause of his disgrace at the court of Vienna; and the reasons which occasioned him to seek an asylum amongst the Turks; with his various fortunes, while in the service of the porte. Interpreted throughout with an entertaining diversity of secret intrigues, amorous adventures, military and political achievements, being, in effect, the secret history of Europe for the best part of the current century.		1750		['Memoir', 'Turk', 'achievement', 'adventure', 'army', 'asylum', 'birth', 'cause', 'century', 'consequence', 'court', 'death', 'disgrace', 'diversity', 'dominion', 'entrance', 'exploit', 'fortune', 'history', 'intrigue', 'motive', 'part', 'porte', 'prefacel', 'quarrel', 'reason', 'rise', 'service']	['Bashaw', 'Imperial', 'amorous', 'best', 'current', 'entertaining', 'military', 'political', 'secret', 'sudden', 'true', 'various']	['Europe', 'France', 'Hungary', 'Italy', 'Vienna']	['Count Bonneval', 'Marquis de Prie']			
