id	title	author	date	a	b	c	d
341331	The adventures of Telemachus, the son of Ulysses, king of Ithaca, &c. in Greece, and one of the princes who conducted the siege of Troy. Complete in twenty-four books. Originally written in French, not only for the use and instruction of the dauphin of France, to guard him, in an allegorical way, against forming his conduct after the bad example of his grandfather Louis XIV, but also to promote the happiness of mankind in general; by Francis Salignac de la Motte Fenelon, late archbishop of Cambray, in the French Netherlands. Now newly translated from the best Paris and other editions, by William Henry Melmoth, esq. Author of the new abridgment of the Roman history-of the complete abridgment of the Grecian history-and of the new universal story-teller, or modern picture of human life; being an approved collection of original and select pieces in prose and verse.-Price 3s. each bound. To which are added, the life of the original author; the heads and arguments of each book at large; and a great variety of notes, historical, critical, explanatory, scholastic, political, moral, philological, satirical, and illustrative: comprehending the most salutary reflections and remarks, with allusions to ancient mythology, geography, and universal history, particularly to the histories of England and France:-A work of the first reputation, replete with maxims of human prudence, and including the most perfect system of morality ever presented to the world, displaying to all descriptions of persons the horrors of vice, and the charms of virtue, in the most forcible manner. The mysteries of the wisest and best politics are here developed: the inordinate passions are depicted as a yoke equally disgraceful and fatal; while the moral duties appear with all the attractions of ease and beauty. The reasoning is just, the precepts are important. It is a work which genius and learning have dedicated to virtue; it at once captivates the imagination, informs the understanding, and regulates the will. This valuable book teaches us to make morality and religion our guide in good, as well as in adverse fortune; never to forget the love we owe our parents and our country. It forms our minds for a king, a citizen, a father, a mother, a master, a gentleman, a tradesman, a servant, and even a slave, if such should be our lot; and, in short, teaches us to act properly in all the various spheres of life. Mentor (under which character is meant Minerva) in his counsels to Telemachus, must make us just, humane, patient, sincere, discreet, and modest. He never speaks but he pleases, engages, moves, and persuades. We cannot attend to him but with admiration; and, in proportion as we admire, we cannot help loving his advice, which is entertaining as well as instructive. This translation has been carefully revised with all the former editions, and particular attention has been paid to the various readings of Hawkesworth, Smollett, Boyer, Litterbury, Oldes, Ozell, and others, entirely omitting their inaccuracies and blemishes, and preserving whatever we judged might elucidate the great design the author had in view when he composed this work, viz. of promoting the happiness of his noble pupil in particular, and of the world in general. Embellished in a very superior stile of magnificence, with a set of unusually grand copper-plates, exquisitely designed by those ingenious artists, Kauffman, Monnet, Eisen, and Moreau, and engraved, in a capital manner, by Messrs. Walker, Collyer Grignion, Bartolozzi, and Grainger, who have exerted their unrivalled talents in these splendid performances; single impression of which will be charged at 2s. each print: so that these capital engravings alone will be absolutely worth four times the price of the whole work; which is the most beautiful edition of Telemachus ever published in this or any other country, and calculated to gratify every class of readers.	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1770	['Third-person']			['In the footnotes, the translator assumes first-person, both singular and plural', 'Translator refers to the original author and addresses the reader impersonally in the footnotes: ""Whoever reads this..."" p.18.']
341332	The affected indifference, a novel. Vol. I.		1771	['Epistolary']			
341334	The American wanderer, through various parts of Europe, in a series of letters to a lady, (interspersed with a variety of interesting anecdotes) by a Virginian.		1783	['Epistolary']		['Theatrical dialogue', 'Poems']	
341336	Anecdotes of a convent. By the author of Memoirs of Mrs. Williams. In three volumes. Vol. I.		1771	['Epistolary']			
341339	Anna: a sentimental novel. In a series of letters. In two volumes. Vol. I.		1782	['Epistolary']			
341340	Arabian nights entertainments: consisting of one thousand and one stories, told by the Sultaness of the Indies to divert the Sultan from the execution of a bloody vow he had made to marry a lady every day, and have her head cut off next morning, to avenge himself for the disloyalty of his first Sultaness, &c. Containing a better account of the customs, manners, and religion of the Eastern nations, viz. Tartars, Persians, and Indians, than is to be met with in any author hitherto published. Translated into French from the Arabian MSS. by M. Galland, of the Royal Academy; and now done into English from the last Paris edition. The thirteenth edition. Vol. I.		1772	['Third-person']	['First-person']		
341342	The history of the adventures of Arthur O'Bradley, &c. A novel. By John Potter. The second edition. Vol. I.	Potter, John	1771	['Third-person']	['First-person']		['First three chapters of vol.1 read more like a preface or ""to the reader,"" as the narrator--the author--speaks explicitly and satirically about the form and function of this particular novel and how it does or does not follow the contemporary conventions of the novel"']
341344	The Birmingham counterfeit; or, invisible spectator. A sentimental romance. In two volumes. Vol. 1.		1772	['First-person']			['From the perspective of a coin, a ""Birmingham shilling"']
341345	Blandford races: a novel. In two volumes. Vol. I.		1782	['Epistolary']			
341346	Burton-Wood. In a series of letters. By a lady. Volume I.	Mackenzie, Anna Maria	1783	['Epistolary']			
341348	The busy body; Or, successful spy. Being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprizing, even to rashness; which unhappy faculties, nevertheless, instead of ruining, raised him from the lowest obscurity, to a most splendid fortune. Interspers'd with several humorous stories. The whole containing a great variety of adventures, equally instructive and diverting. Vol. I.	Mouhy, Charles de Fieux	1770	['First-person']	['Letters']		['Passage of time or pauses, particularly in dialogue, marked by dashes [i.e. -----]']
341350	The cautious lover: or, the history of Lord Woburn. By a young gentleman of Oxford. In two volumes. Vol. I.	Young Gentleman of Oxford	1773	['Epistolary']			
341351	Charles and Charlotte. In two volumes. Vol. I.	Pratt	1777	['Epistolary']			
341353	Cecilia, or memoirs of an heiress. By the author of Evelina. In five volumes. Vol. I.	Burney, Fanny	1782	['Third-person']			
341354	Cecilia, or memoirs of an heiress. By the author of Evelina. The second edition. In five volumes. Vol. I.	Burney, Fanny	1783	['First-person']			
341355			1779	['Epistolary']			
341358	The child of misfortune; or, the history of Mrs. Gilbert. By Mr. Thistlethwaite. In two volumes. Vol. I.	Thistlethwaite, James	1777	['Third-person']	['First-person']		
341360	Chinese tales; or, the wonderful adventures of the Mandarin Fum-Hoam: related by himself, to divert the sultana, upon the celebration of her nuptials. Written in French by M. Gueulette. Translated by the Rev. Mr. Stackhouse.	Gueullette, Thomas-Simon	1781	['Third-person']			['Extensive foot-notes throughout']
341364	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes: with curious and interesting anecdotes of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany and Portugal. By an adept. Vol. I.	Johnstone, Charles	1775	['First-person']			
341366	A collection of novels, selected and revised by Mrs. Griffith. Vol. I.		1777	['Third-person']	['First-person', 'Letters']		
341367	Colonel Ormsby; or the genuine history of an Irish nobleman, in the French service. Vol. I.		1781	['Epistolary']		['Poems']	
341368	Columella; or, the distressed anchoret. A colloquial tale. By the editor of the Spiritual Quixote. Vol. I.	Graves, Richard	1779	['First-person']			
341370	The comic romance of Monsieur Scarron, translated by Oliver Goldsmith. In two volumes. Vol. I.	Scarron	1775	['First-person']	['Third-person']		
341371	The life and adventures of common sense: an historical allegory. Vol. I. The second edition.	Lawrence, Herbert	1771	['First-person']	['Letters']	['Dramatic dialogue as in a play']	
341373	The contemplative man, or the history of Christopher Crab, Esq; of North Wales. Vol. I.	Lawrence, Herbert	1771	['Third-person']		['Poems']	
341374		Gunning	1783	['Epistolary']			
341376	Coombe Wood. A novel: in a series of letters. By the author of Barford-Abbey and The cottage. Vol. I.	Gunning	1783	['Epistolary']			
341377	The correspondents, an original novel; in a series of letters. The third edition.		1775	['Epistolary']		['Poems']	
341378	Correspondents, an original novel; in a series of letters. A new edition.		1776	['Epistolary']		['Poem(s)']	
341379	The Count de Rethel: an historical novel. Taken from the French. Dedicated (by permission) to the Lady Viscountess Hereford. In three volumes. Vol. I.		1779	['Third-person']			
341380	The curate of Coventry: a tale. By John Potter, author of The history and adventures of Arthur O'Bradley. [Epigraph] In two volumes. Vol. I.	Potter, John	1771	['Third-person']	['First-person']		
341381	The genuine diestresses of Damon and Celia. In a series of letters between the late General Craufurd, Sir John Hussey Delaval, Bart. Sir Francis Blake Delaval, K. B. and two unfortunate lovers. By William Renwick. Vol. I.	Renwick, William	1771	['Epistolary']		['Poems']	
341383	The daughter: or the history of Miss Emilia Royston, and Miss Harriet Ayres; in a series of letters. By the authoress of the Exemplary Mother.	Cooper, Maria Susanna	1775	['Epistolary']		['Poems']	
341384	The Dean of Coleraine. A moral history: founded on the memoirs of an illustrious family in Ireland. A new edition, carefully corrected and improved. In three volumes. Vol. I.	PreÃÅvost	1780	['First-person']			
341385	The death of Abel. In five books attempted from the German of Mr. Gessner the twelfth edition embellished with an elegant engraving to each book.	Gessner, Salomon	1780	['First-person']			
341386	Dangerous connections: or, letters collected in a society, and published for the instruction of other societies. By M. C**** de L***. Vol. I.	Laclos, Choderlos de	1784	['Epistolary']			['Includes footnotes throughout']
341388	The delicate distress: a novel. In letters. In two volumes. By Frances. Vol. I.	Griffith	1775	['Epistolary']			
341392	Les delices du sentiment; or the passionate lovers: in a series of letters which have recently passed between two celebrated characters, well known in polite life for their virtues, talents, and accomplishments. With a translation from the originals. Written in cypher. Several of those letters are entrusted to the publisher, for the satisfaction of those readers who doubt their authenticity.		1781	['Epistolary']		['Poems']	
341393	The dénouement: or, history of Lady Louisa Wingrove. By a lady.	A Lady	1781	['Epistolary']		['Poems']	
