id	title	author	date	type	transcription	notes	position	vol
340854	The adventures of a rupee. Wherein are interspersed various anecdotes Asiatic and European.	Scott, Helenus	1782	['Table of contents']	['Contents.']	['Each chapter listing contains a brief summary of the contents of the chapter.']	['Front']	
340856	The adventures of a rupee. Wherein are interspersed various anecdotes Asiatic and European.	Scott, Helenus	1782	['Table of contents']	['Contents.']	['Each chapter listing contains a brief summary of the contents of the chapter.']	['Front']	
340910	The adventures of an East-India rupee. Wherein are interspersed, various anecdotes Asiatic, and European.	Scott, Helenus	1783	['Preface']	['Preface.']	['Authorial voice criticizes writers of all different forms and genres and identifies who should judge his work (e.g. ""Ye modern writers of novels who excite silly passions in silly people by wretched language---Ye physicians of the times, who write large volumes to instruct your co-temporaries, without inserting in them a single idea of your own.---Ye theorists...who corrupt all true philosophy...it is not for you gentlemen to judge of my production.[...]But I will be judged by you ye modest minded of either sex whether or not your names are already enrolled amongst the authors of the day..."")"']	['Front']	
340911	The adventures of a cork-screw; in which, under the pleasing method of a romance, the vices, follies and manner of the present age are exhibited and satirically delineated. Interspersed with striking anecdotes, characters and actions of persons in real-life; all drawn to promote virtue, expose vice, and laugh folly out of countenance.		1775	['Table of contents']	['Contents.']	['Brief description appends each chapter heading']	['Front']	
341318	The adventures of Roderick Random. In two volumes. Vol. I. The eighth edition.	Smollett, Tobias George	1770	['Table of contents']	['The contents of the second volume.']	['To Each chapter heading is appended a summary in the first-person voice of Random', 'Running title to this section is ""Contents."']	['Front']	['v.2']
341331	The adventures of Telemachus, the son of Ulysses, king of Ithaca, &c. in Greece, and one of the princes who conducted the siege of Troy. Complete in twenty-four books. Originally written in French, not only for the use and instruction of the dauphin of France, to guard him, in an allegorical way, against forming his conduct after the bad example of his grandfather Louis XIV, but also to promote the happiness of mankind in general; by Francis Salignac de la Motte Fenelon, late archbishop of Cambray, in the French Netherlands. Now newly translated from the best Paris and other editions, by William Henry Melmoth, esq. Author of the new abridgment of the Roman history-of the complete abridgment of the Grecian history-and of the new universal story-teller, or modern picture of human life; being an approved collection of original and select pieces in prose and verse.-Price 3s. each bound. To which are added, the life of the original author; the heads and arguments of each book at large; and a great variety of notes, historical, critical, explanatory, scholastic, political, moral, philological, satirical, and illustrative: comprehending the most salutary reflections and remarks, with allusions to ancient mythology, geography, and universal history, particularly to the histories of England and France:-A work of the first reputation, replete with maxims of human prudence, and including the most perfect system of morality ever presented to the world, displaying to all descriptions of persons the horrors of vice, and the charms of virtue, in the most forcible manner. The mysteries of the wisest and best politics are here developed: the inordinate passions are depicted as a yoke equally disgraceful and fatal; while the moral duties appear with all the attractions of ease and beauty. The reasoning is just, the precepts are important. It is a work which genius and learning have dedicated to virtue; it at once captivates the imagination, informs the understanding, and regulates the will. This valuable book teaches us to make morality and religion our guide in good, as well as in adverse fortune; never to forget the love we owe our parents and our country. It forms our minds for a king, a citizen, a father, a mother, a master, a gentleman, a tradesman, a servant, and even a slave, if such should be our lot; and, in short, teaches us to act properly in all the various spheres of life. Mentor (under which character is meant Minerva) in his counsels to Telemachus, must make us just, humane, patient, sincere, discreet, and modest. He never speaks but he pleases, engages, moves, and persuades. We cannot attend to him but with admiration; and, in proportion as we admire, we cannot help loving his advice, which is entertaining as well as instructive. This translation has been carefully revised with all the former editions, and particular attention has been paid to the various readings of Hawkesworth, Smollett, Boyer, Litterbury, Oldes, Ozell, and others, entirely omitting their inaccuracies and blemishes, and preserving whatever we judged might elucidate the great design the author had in view when he composed this work, viz. of promoting the happiness of his noble pupil in particular, and of the world in general. Embellished in a very superior stile of magnificence, with a set of unusually grand copper-plates, exquisitely designed by those ingenious artists, Kauffman, Monnet, Eisen, and Moreau, and engraved, in a capital manner, by Messrs. Walker, Collyer Grignion, Bartolozzi, and Grainger, who have exerted their unrivalled talents in these splendid performances; single impression of which will be charged at 2s. each print: so that these capital engravings alone will be absolutely worth four times the price of the whole work; which is the most beautiful edition of Telemachus ever published in this or any other country, and calculated to gratify every class of readers.	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1770	['Errata']	['Errata.']		['Back']	['v.1']
341334	The American wanderer, through various parts of Europe, in a series of letters to a lady, (interspersed with a variety of interesting anecdotes) by a Virginian.		1783	['Table of contents']	['The contents.']	['Contains a short summary of the topics of each letter.']	['Front']	
341336	Anecdotes of a convent. By the author of Memoirs of Mrs. Williams. In three volumes. Vol. I.		1771	['Footnote']		['Explanatory footnotes']	['Middle']	['v.1', 'v.2', 'v.3']
341340	Arabian nights entertainments: consisting of one thousand and one stories, told by the Sultaness of the Indies to divert the Sultan from the execution of a bloody vow he had made to marry a lady every day, and have her head cut off next morning, to avenge himself for the disloyalty of his first Sultaness, &c. Containing a better account of the customs, manners, and religion of the Eastern nations, viz. Tartars, Persians, and Indians, than is to be met with in any author hitherto published. Translated into French from the Arabian MSS. by M. Galland, of the Royal Academy; and now done into English from the last Paris edition. The thirteenth edition. Vol. I.		1772	['Advertisement']	['Advertisement.']	['Tells the reader that the narrative will continue without interruptions from a certain character which were present in the previous two volumes: ""The readers of the first two volumes of these tales were tired with the interruption Dinarzade gave them: this defect is now remedy\'d..."']	['Front']	['v.3']
341342	The history of the adventures of Arthur O'Bradley, &c. A novel. By John Potter. The second edition. Vol. I.	Potter, John	1771	['Table of contents']	['The contents of volume II.']	['Each chapter heading appended by a brief description which parodies the function of each chapter (e.g. ""In which, what appeared improbably and incomprehensible in the last chapter, is rendered clear and evident to the satisfaction of the reader, unless he should require mathematical demonstration"")"']	['Front']	['v.2']
341344	The Birmingham counterfeit; or, invisible spectator. A sentimental romance. In two volumes. Vol. 1.		1772	['Table of contents']	['Contents of the second volume.']		['Front']	['v.2']
341345	Blandford races: a novel. In two volumes. Vol. I.		1782	['Table of contents']	['Contents to volume II.']		['Front']	['v.2']
341346	Burton-Wood. In a series of letters. By a lady. Volume I.	Mackenzie, Anna Maria	1783	['To the reader']	['To the readers,']	['""That novel-writing should be disregarded is not to be wondered at, when it is considered, how many heavy uninteresting pieces have been introduced under that title.[...]It is certainly much practised, now, to convey instruction by essays, a common mode of producing to the world exalted and useful sentiments. But the author is free to confess, she believes the same sentiment, when put proceeding from the mouth of the heroine of a novel, will act with greater force upon a youthful mind, than when it is perused merely as the work of an author."']	['Front']	['v.1']
