id	title	author	date	a	b	x	v
341483	Julia de Roubigné, a tale. In a series of letters. Published by the author of The man of feeling, and The man of the world. In two volumes. Vol. I. The third edition.	Mackenzie, Henry	1781	['Lord Rancliffe']	['Ink']	['On full title page']	['v.1']
341484	Juliet Grenville: or, the history of the human heart. Three volumes in two. By Mr. Brooke. Vol. I.	Brooke, Henry	1774	['Hannah Davis Hannah Davis her book']	['Ink']	['On title page in what appears to be contemporary ink and hand']	['v.1']
341486	The history of Lady Barton, a novel, in letters. By Mrs. Griffith. In three volumes. Vol I.	Griffith	1771	['Eliz. Bateman']	['Ink']	['On recto of front free endpaper']	['v.2', 'v.3']
341489	Lælius and Hortensia; or, thoughts on the nature and objects of taste and genius, in a series of letters to two friends.	Stedman, John	1782	['Edwin Forrest.']	['Ink']	['On first page of main text (A1).']	
341505	A lesson for lovers. Or the history of Colonel Melville, and Lady Charlotte Richley. Volume I.		1783	["How bless'd the maid whose bosom---No headstrong passion knows---Her days in joy she passes---Her nights in sweet repose---Mother [?]"]	['Pencil']	['Lines are from the play ""Love in a Village"" by Isaac Bickerstaff (1733-1808)"']	['v.2']
341506	Letters between two lovers, and their friends. By the author of Letters supposed to have been written by Yorick and Eliza. In three volumes. Vol. I.	Combe, William	1781	['By William Combe author of ""Dr. Syntax."" not mentioned in the D.N.D.']	['Pencil']	['On recto of front free endpaper', 'Possibly librarian\'s note"']	['v.1']
341507	Letters from a lady, who resided some years in Russia, to her friend in England. With historical notes.	Vigor, William	1775	['P. H. Pye-Smith']	['Ink']	['Written twice on two different pages']	
341508	Letters from Clara: or, the effusions of the heart. Vol. I.	Clara	1771	['Gift of Mrs. Isabella Fitzpatrick to Charles Fitzpatrick']	['Ink']	['On top of title page']	['v.2']
341517	Letters from Elizabeth Sophia de Valiere to her friend Louisa Hortensia de Canteleu. By Madam Riccoboni. Translated from the French by Mr. Maceuen. In two volumes. Volume I.	Riccoboni, Marie Jeanne	1772	['2 vols -- 5/5']	['Ink']	['On back pastedown']	['v.2']
341519	Letters from Felicia to Charlotte; containing a series of the most interesting events, interspersed with moral reflections; chiefly tending to prove that the seeds of virtue are implanted in the mind of every reasonable being. The fourth edition. Corrected and improved. In two volumes. Vol. I.	Collyer, Mary	1773	['Mrs Collyer']	['Pencil']	['On bottom of title page', "Possibly librarian's note"]	['v.1']
341523	Letters of Abelard and Heloise. To which is prefix'd a particular account of their lives, amours, and misfortunes. By the late John Hughes, Esq. Together with the poem of Eloisa to Abelard. By Mr. Pope. And, (to which is now added) the poem of Abelard to Eloisa. By Mrs. Madan.	Abelard, Peter	1782	['1894']	['Ink']	['On bookplate']	
341527	The life and adventures of Peter Wilkins, a Cornish man. Relating particularly, his shipwreck near the South Pole; his wonderful passage through a subterraneous cavern into a kind of new world; his there meeting with a Gawry, or flying woman, whose life he preserved, and afterwards married her; his extraordinary conveyance to the country of Glums and Gawrys, or men and women that fly. Likewise a description of this strange country, with the laws, customs, and manners of its inhabitants, and the author's remarkable transactions among them. Taken from his own mouth, in his passage to England, from off Cape Horn, in America, in the ship Hector. With an introduction, giving an account of the surprising manner of his coming on board that vessel, and his death on his landing at Plymouth, in the year 1739. By R. S. a passenger in the Hector. In two volumes. Vol. I.	Paltock, Robert	1784	['Thomas Watson Falmouth']	['Ink']	['On front free endpaper']	['v.2']
341528	The life of John Buncle, Esq; containing various observations and reflections, made in several parts of the world, and many extraordinary relations. In four volumes. Vol. I. A new edition.	Amory, Thomas	1770	['47704.']	['Ink']	['On front free endpaper of volumes 2 and 4, on blank page after front free endpaper of volume 3']	['v.2', 'v.3', 'v.4']
341529	The life of Lamenther: a true history. Written by herself. In five parts. Containing a just account of the many misfortunes she underwent, occasioned by the ill Treatment of an unnatural Father.	Wall, Anne	1771	['(Illegible)']	['Pencil']	['On top right of title page']	
341538	The maiden aunt. Written by a lady. In three volumes. Vol. I.	A Lady	1776	['P. Abney Willesley']	['Ink']	['On half title page']	['v.1', 'v.2', 'v.3']
341545	The memoirs and adventures of the Marquis de Bretagne, and Duc d'Harcourt. Written originally in French, and now done into English, by Mr. Erskine. The second edition. Vol. I.	PreÃÅvost	1770	['C. Buckingham']	['Ink']	['Above bookplate on recto of first blank page', 'Appears to have been stamped']	['v.1', 'v.2', 'v.3']
341553	Memoirs of Lady Woodford. Written by herself, and addressed to a friend. In two volumes. Vol. I.		1782	['[?] Richardson']	['Ink']	['On first page of text']	['v.1']
341554	Memoirs of Maitre Jacques, of Savoy. The second edition.		1779	['P. C. Lewis.']	['Ink']	['On half title page']	['v.1']
341555	Memoirs of Mr. Wilson: or, the providential adultery. In two volumes. Vol. I.		1771	['[Illegible] Memory of a[Illegible] this book if you [Illegible]']	['Pencil']	['Written on final page/advertisement of vol.2']	['v.2']
341556	Memoirs of the late Edw. W-----ly M---tague, Esq; with remarks on the manners and customs of the oriental world; collected and published from original posthumous papers. Vol. I.		1777	['Gell Hopton']	['Ink']	['On front pastedown']	['v.1']
341557	The midnight rambler; or, new nocturnal spy, for the present year. Containing a complete description of the modern transactions of London and Westminster, from the hours of nine in the evening, till six in the morning. Exhibiting great variety of midnight scenes and adventures in real life, both serious and comic: wherein are displayed the various humours and transactions of the different inhabitants of the metropolis--from the duke in high, down to the cobler in low life--and from the dutchess in St. James's, down to the oyster woman at Billingsgate, &c. &c. Illustrated with real characters, and whimsical anecdotes, of several votaries of Bacchus and Venus, from the first-rate bucks, bloods, and filles de joye, down to those in more humble stations; as well as those in more deplorable conditions, whose utmost prospects are through the bars of a prison. Also the characters of gaolers, round-house keepers, mercenary beadles, reforming constables, &c. &c.		1772	['John Riddle [illegible]']	['Ink']		['v.2']
341561	Conclusion of the memoirs of Miss Sidney Bidulph, as prepared for the press by the late editor of the former part. Volume IV.	Sheridan, Frances Chamberlaine	1770	['Viscount Sydney']	['Ink']	['Other words in the inscription are illegible', 'Located on the front paste-board', 'The inscribed name is the same as the one on the book plate directly below it.']	
341566	Moral tales, by M. Marmontel. In two volumes. Volume I.	Marmontel, Jean FranÁois	1780	['Ja Hay 25th September 1792']	['Ink']	['On title page']	['v.1', 'v.2']
341568	Mount Henneth, a novel. In two volumes. Vol. I.	Bage, Robert	1782	['By Robert Bage 1st ed. 1781']	['Pencil']	['On front pastedown', "Possibly librarian's note."]	['v.1']
341580	The news-paper wedding; or, an advertisement for a husband. A novel; founded on incidents which arose in consequence of an advertisement that appeared in the Daily Advertiser of July 29, 1772. Including a number of original letters on the subject of love and marriage. Vol. I.		1774	['[Illegible]']	['Ink']	['On front pastedown', 'Appears to be a name']	
341585	The old maid; or, history of Miss Ravensworth. In a series of letters. By Mrs. Skinn, late Miss Masterman, of York. In three volumes. Volume the first.	Skinn	1771	['Anna Maria How']	['Ink']	['On the top of the title page']	['v.1']
341602	Peggy and Patty; or, the sisters of Ashdale. In four volumes. Vol. I.		1783	['Purchased at Willington 12/3/95 by E Walsh']	['Ink']	['On the bookplate that reads ""E. Williams..."']	['v.4']
341607	The pilgrim: or, a picture of life. In a series of letters, Written mostly from London by a Chinese philosopher, to his friend at Quang-Tong. Containing remarks upon the laws, customs, and manners of the English and other nations. Illustrated by a variety of curious and interesting anecdotes and characters drawn from real life. By the editor of Chrysal.	Johnstone, Charles	1775	['Sam C. Brown']	['Ink']	['On title page']	['v.1', 'v.2']
341608	The placid man: Or, memoirs of Sir Charles Beville. In two volumes. Vol. I.	Jenner, Charles	1770	['Frances Hurley John C Mendenhall 1927']	['Ink']	['On blank frontpapers.', '""Frances Hurley"" is in a different hand but on the same page."']	
341613	Prince Arthur: an allegorical romance. The story from Spenser. In two volumes. Vol. I.	Bicknell, Alexander	1779	['Gilbert East 1796']	['Ink']	['On full title page of each volume.']	['v.1', 'v.2']
341628	The royal adventurers; or, the conflict of love. A novel.		1773	['Pearse']	['Ink']	['On verso of title page', 'Handwritten in script with lots of embellishments']	
341639	Shenstone-Green; or, the new Paradise Lost. Being a history of human nature. In three volumes, vol. I. Wirrten by the proprieter of the Green. The editor Courtney Melmoth.	Pratt	1779	['M. P.']	['Ink']	['On title page']	['v.1', 'v.2', 'v.3']
341647	A sketch of the times: or, memoirs of Lord Derville. In two volumes. Vol. I.		1781	['14 November 1854']	['Ink']	['On recto of second front free endpaper']	
341649	Sketches from nature; taken, and coloured, in a journey to Margate. Published from the original designs. By George Keate, Esq. Vol. I.	Keate, George	1779	['J Whatman']	['Ink']	['On title page']	['v.1']
341659	The spiritual Quixote: or, the summer's ramble of Mr. Geoffry Wildgoose. A comic romance. In three volumes. [Epigraphs.] Vol. I.	Graves, Richard	1773	['Edward Woolls']	['Ink']	['On the title page of each volume, the first page of the first chapter of each volume, as well as on at the top of the ""prefatory anecdote"" and dedication of the first volume and at the top of the table of contents of the second volume."']	['v.1', 'v.2', 'v.3']
341663	Sutton-Abbey. A novel. In a series of letters, founded on facts.		1780	['J. Richardson']	['Ink']	['On top of recto of first page of narrative (A1).']	
341668	Travels into several remote nations of the world; by Lemuel Gulliver, first a surgeon, and then a captain of several ships. In four parts. Part I. A voyage to Lilliput. Part II. A voyage to Brobdingnag. Vol. I.	Swift, Jonathan	1770	['Geo Prideaux']	['Ink']	['On top right of title page']	['v.1']
341670	Travels into remote nations of the world. By Lemuel Gulliver, first a surgeon and then a captain of several ships.	Swift, Jonathan	1771	['[-]^2,A-Ii^4, 2K-2M^4(m^4blonk)']	['Pencil']		
341673	The test of filial duty. In a series of letters between Miss Emilia Leonard, and Miss Charlotte Arlington. A novel. In two volumes. Vol. I.	Scott, Sarah	1772	['D.']	['Ink']	['On recto of the same back free endpaper']	['v.2']
341687	The triumph of benevolence; or, the history of Francis Wills. In two volumes. Vol. I.		1772	['J[?]: Richardson']	['Ink']	['On top of first page of text.', 'First initial unclear, either a J or a d']	
341694	The two mentors: a modern story. By the author of the Old English Baron.	Reeve, Clara	1783	['Mrs. Jane Geraldine Exhaw']	['Ink']	['On title page']	['v.1']
341695	Una and Arthur, an allegorical history: the incidents from Spenser. In two volumes. Vol. I.		1779	['J. W. Willettt---Meely House']	['Ink']	['On front pastedown']	['v.1', 'v.2']
341704	The vicar of Bray: a tale. Vol. I.		1771	['Sarah Martin 1790']	['Ink']	['Written at top of title page']	['v.1', 'v.2']
341706	The virtuous villagers, a novel. In a series of letters. By John Potter, M. B. author of The curate of Coventry, &c. &c. In two volumes. Vol. I.	Potter, John	1784	['Leighton house']	['Ink']	['On the full title page of both volumes.']	['v.1', 'v.2']
341708	The way to please him: or the history of Lady Sedley: by the author of the Way to Lose Him. In two volumes.	Author of The way to loose him	1773	['E Bateman']	['Ink']	['On title page']	['v.1', 'v.2']
341711	Woodbury: or, the memoirs of William Marchmont, esq. and Miss Walbrook. In letters. In two volumes. Vol. I.		1773	['1751g. Dr. G. W. McClelland']	['Pencil']	['On back pastedown', "Possibly librarian's note"]	['v.1']
341720	The works of the reverend Dr. Jonathan Swift, dean of St. Patrick's, Dublin. In twenty volumes. Containing, I. His miscellanies in prose. II. His poetical writings. III. Gulliver's travels. IV. Papers relating to Ireland, and the drapier's letters. V. The conduct of the allies, and the examiners. VI. The publick spirit of the Whigs, &c. and polite conversation. VII. Letters to and from Dr. Swift. VIII. Directions to servants, sermons, poems, &c. IX. Letters; the history of the last session of Parliament, and the peace of Utrecht, &c. X. Sermons and other pieces. XI. Letters, &c. the author's life and poems. XII. History of the four last years of Queen Anne's reign; letters; and sermons, &c. Collected by Deane Swift, esq. XIII. Letters to and from several very eminent persons; poems on various occasions. Collected by Deane Swift, esq. XIV. XV. and XVI. Letters to and from Dr. Swift. With notes by the Rev. T. Birch, D.D.F.R.S. John Hawkesworth, L.L.D. and others. With many original pieces. XVII. XVIII. and XIX. Letters to & from Dr. Swift. Collected by D. Swift, esq. With several originals. XX. Tale of a tub.	Swift, Jonathan	1772	['Tho. W. Birmie[?]']	['Ink']		['v.18']
