id	title	author	date	a	b	c	d
260971	The history of John Bull. Part III. Containing, among many other curious particulars, a faithful narrative of the most secret and important transactions of the worshipful and ancient family of the Bulls, from August 1, 1714 to June 11, 1727. Publish'd from the manuscripts of that learned and celebrated biographer, the late Sir Humphry Polesworth, author of the first and second parts of this work, publish'd in 1712. By Nathan Polesworth, Sir Humphry's nephew and sole executor.		1744	['Third-person']			
260972	An authentic copy of the last will and testament of the Reverend Dr. Swift, Dean of St. Patrick's, Dublin. To which is added some explanatory notes, by the publisher.		1745	['First-person']			
260987	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, then a captain of several ships. Vol. I.	Swift, Jonathan	1748	['First-person']			
260989	The life and exploits of the ingenious gentleman Don Quixote de la Mancha . Translated from the original Spanish of Miguel Cervantes de Saavedra. By Charles Jarvis, Esq; in four volumes Volume the first.	Cervantes Saavedra, Miguel de	1747	['Third-person']			
260994	Miscellanies. In four volumes. By Dr. Swift,  Dr. Arbuthnot,  Mr. Pope, and Mr. Gay. The fourth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1742	['First-person', 'Third-person']	['Letters', 'Poems', 'Essay(s)']		
260995	Miscellanies in four volumes. By Dr. Swift, Dr. Arbuthnot, Mr. Pope, and Mr. Gay. The fourth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1742	['First-person', 'Third-person']	['Letters', 'Poems', 'Essay(s)']		
260996	Miscellanies. In four volumes. By Dr. Swift,  Dr. Arbuthnot,  Mr. Pope, and Mr. Gay. The fifth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1747	['First-person', 'Third-person']	['Letters', 'Poems', 'Essay(s)']		
260997	Miscellanies. In four volumes. By Dr. Swift,  Dr. Arbuthnot,  Mr. Pope, and Mr. Gay. The fifth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1747	['First-person', 'Third-person']	['Letters', 'Poems', 'Essay(s)']		
260998	The works of Dr. Swift. Tome III. Consisting of miscellanies in verse.	Swift, Jonathan	1747	['First-person', 'Third-person']	['Letters', 'Poems', 'Essay(s)']		
260999	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, then a captain of several ships. The fifth edition.	Swift, Jonathan	1747	['First-person']			
261003	Memoirs of an unfortunate young nobleman, return'd from a thirteen years slavery in America, where he had been sent by the wicked contrivances of his cruel uncle. A story founded on truth and address'd equally to the head and heart.		1743	['Epistolary']	['Third-person']		
261013	O'Donnel. A National Tale. By Lady Morgan (Late Miss Owenson) Author of the Wild Irish Girl; Novice of St. Dominick, &c. In Three Volumes. Vol. I.	Morgan	1814	['Third-person']	['Letters']		
261018	The adventures of Uncle Sam, in search after his lost honor. By Frederick Augustus Fidfaddy, Esq. Member of the legion of honor, scratch-etary to Uncle Sam and privy counsellor to himself.	Fidfaddy, Frederick Augustus	1816	['Third-person']	['Dramatic dialogue']	['Song']	
261031	Sarah, or the exemplary wife. By Susanna Rowson, Author of Charlotte Temple, Reuben and Rachel, Fille de Chambre, &c. &c.	Rowson	1813	['Epistolary']	['First-person']		
261036	Adelaide. A new and original novel. By a lady of Philadelphia. [Epigraph.] In two volumes. Vol. I.	Botsford	1816	['Epistolary']		['Verse']	
261039	The Common Reader, Consisting of a Variety of Pieces, Original and Selected, Intended for the use of schools, and particularly calculated for the improvement of scholars of the first &  second classes in the art of reading. By T. Strong, A.M.	Strong, Titus	1818	['Third-person']	['Verse']	['Theatrical dialogue']	
261042	Keep cool, a novel. Written in Hot Weather. By Somebody, M.D.C. &c. &c. &c. Author of sundry works of great merit -- Never published, or read, From His-Story. Reviewed by -- Himself -- ""Esquire."" In Two Volumes. Vol. I.	Neal, John	1817	['Third-person']	['Verse']		
261044		Finch, John	1812	['First-person']	['Third-person']	['Verse']	
261053	Comic Dramas, in Three Acts. By Maria Edgeworth, Author of ""Tales of Fashionable Life,"" &c. &c.	Edgeworth, Maria	1817	['Dramatic dialogue']			
261059	The works of Jonathan Swift, D. D., D. S. P. D. in eight volumes. Containing I. His miscellanies in prose. II. His poetical writings. III. The travels of Captain Lemuel Gulliver. IV. Papers relating to Ireland, and the drapier's letters. V. The conduct of the allies, and The examiners. VI. The publick spirit of the Whigs, &c. with polite conversation. VII. Letters to and from Dr. Swift. VIII. Directions to servants, sermons, poems, &c. The sixth edition, revised and corrected.	Swift, Jonathan	1744	['First-person', 'Epistolary']	['Third-person', 'Letters', 'Poems', 'Sheet music']		
261061	The remarkable affecting case and dying works of Mr. Archibald Oswald, an ensign in the young pretender's service, who received three musquet-shot in his left thigh, in the engagement of Preston-pans, and expired six days of his wounds. Published at his dying request by the Rev. Mr. John Drummond, of Bellzie-Hills, who attended the unfortunate gentleman in his last hours.	Drummond, John	1745	['First-person', 'Third-person']			
261063	The Thatcher's Wife; or an account of Mary Camps.	Richmond, Legh	1819	['First-person']	['Letters']	['Second-person']	
261066	Sancho, or The Proverbialist. Third Edition.	Cunningham, J. W	1817	['First-person']			
261067	Travels into Turkey: containing the most accurate account of the Turks, and neighbouring nations, their manners, customs, religion, superstition, policy, riches, coins &c. The whole being a series of remarkable observations and events, interspers'd with great variety of entertaining incidents, never before printed. Translated from the original Latin of the learned A. G. Busbequius. With memoirs of the life of the illustrious author.	Busbecq, Ogier Ghislain de	1744	['Epistolary']			
261068	Mogul tales, or, the dreams of men awake: being stories told to divert the grief of the Sultana's of Guzarat, for the supposed death of the sultan. Written in French by the celebrated Mr. Guelletee, author of The Chinese tales, &c. Now first translated into English. In two volumes, adorned with proper cuts, neatly engraven on copper plates. The second edition. Vol. I.	Gueullette, Thomas-Simon	1743	['First-person']			
261076	Comic Tales in Prose and Verse. Comprising a selection from the most celebrated authors.		1814	['Third-person']	['Verse']	['First-person']	
261078	Sentimental anecdotes, by Madame de Montolieu, Author of ""Tales,"" ""Caroline of Lichfield,"" &c. &c. &c. Translated from the French by Mrs. Plunkett, Formerly Miss Gunning. Two volumes in one.	Montolieu, Isabelle de	1812	['Third-person']	['Dramatic dialogue']		
261083	Melincourt. By the author of Headlong Hall. In three volumes. Vol. I.	Peacock, Thomas Love	1817	['First-person']	['Dramatic dialogue', 'Verse']		
261087	The memoirs of the Baron du Tan. To which is added the Calabrian: or, the history of Charles Brachy, and the hermit. Translated from the French of Madame de Gomez, author of La Belle Assemblee, -- By a gentleman.	Gomez	1744	['Third-person', 'First-person']			
261089	The Absentee: a Tale. By Miss Edgeworth, author of Practical Education, Belinda, Castle Rackrent, Essay on Irish Bulls, Tales of Fashionable Life, &c. In two volumes. Vol. I	Edgeworth, Maria	1812	['Third-person']	['Dramatic dialogue']	['Verse']	
261095	True stories, from ancient history: chronologically arranged. From the creation of the world to the death of Charlemagne. By the author of ""Always Happy,"" & c.	Budden, Maria Elizabeth	1819	['Third-person']	['First-person']		
261096	The British novelists; with an essay; and prefaces, biographical and critical. By Mrs. Barbauld. Vol. L.	Edgeworth, Maria	1810	['Third-person']			
261156	The busy-body: or, successful spy: being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprising even to rashness; which unhappy faculties, nevertheless, instead of ruining, raised him from the lowest obscurity, to a most splendid fortune. Interspersed with several humorous stories. The whole containing great variety and adventures, equally instructive and diverting. Vol. I.	Mouhy, Charles de Fieux	1742	['First-person']			
261486	The comical works of Don Francisco de Quevedo, author of the visions of Hell: Containing I. The night-adventures, or the day-hater. II. The life of Paul, the Spanish sharper. III. Fortune in her wits, or the hour of all men. IV. A proclamation by Old Father Time. V. A treatise of all things whatsoever. VI. Letters upon several occasions. Translated from the Spanish.	Quevedo, Francisco de	1742	['Epistolary']	['First-person', 'Third-person']		
276043	A sequel to the Antidote to the miseries of human life, containing a further account of Mrs. Placid and Her Daughter Rachel.	Corp, Harriet	1814	['Third-person']			
276044	A Trip to the Jubilee by a Gentleman that was at the late Grand One at Rome. Containing A Diverting Account of the most remarkable Occurences in his Travels thro' France, Milan, Venice, Florence, &c. till his arrival at Rome. Also, a description of the Religious Processions and Ceremonies us'd in their Churches, Streets and Woods; which, as being the Jubilee Year, was kept in most of the Cities and Towns he pass'd thro' in his Journey. Likewise the debauch'd Lives and Intrigues of the Lustful Priests and Nuns. With a relation of their method of confession, and absolving each other, and the reasons given by father C-----k, superior to the Irish Jesuits Cloyfter at Ghent, for the many Romish priests there is in England. With an account of the fallacy made use of in the opening the holy gate of St. Peter's church, and a pleasant description of the whole ceremony of the grand Jubilee at Rome.	A. F	1750	['First-person']			
276045	A year and a day. A novel. In two volumes. By Madame Panache, author of Manners	Brooke, Frances	1818	['Epistolary', 'Third-person', 'First-person']			
276046	Alicia de Lacy; an historical romance. By the author of ""The loyalists, "" &c.	West	1814	['Third-person']			
276047	Almahide, or the Captive Queen. An excellent new romance. Never before in English. The whole work. Written in French by the accurate pen of Monsieur de Scudery governor of (Nostre Dame). Done into English by (J. Philips Gent). Licensed, March 8. 1675/6 H. Oldenburgh.	ScudeÃÅry, Madeleine de	1677		['Third-person', 'First-person']		
276049	A Complete History of James Maclean, the gentleman highwayman, who was executed at Tyburn, on Wednesday, October 3, 1750, for a Robbery on the Highway. Containing the particulars of his life, from his birth to his death. In which is included, an Account of the Robberies he commited with his Companion Plunket. And a Series of letters, that pass'd between him and Plunket, as well during the time he was in Holland, as in England; in which are open'd some extraordinary scenes. Also, the particulars of their fortune-hunting schemes; in which Maclean generally pass'd for a gentleman of worth, and Plunket personated his footman. Likewise a number of original letters sent to Maclean by different ladies, some of which contain narratives of facts so exceeding tender, as must raise pity and compassion in the breast of every reader. The whole adorn'd with a very neat picture of Maclean, taken from the life, while under sentence, drawn and engrav'd by Mr. Boitard.		1750	['Epistolary']	['First-person', 'Third-person', 'Letters']		
