id	title	author	date	a	b	v	x
440374	The life and history of a pilgrim, a narrative founded on fact. by George Wollaston, Esq; 	Wollaston, George	1753	['Pencil']	['Drawings']		['Scribbled lines appear on p. 163.']
440376	The history of Betty Barnes. In two volumes. Vol. I.	Fielding, Sarah	1753	['Pencil']	['Words']	['v.1, v.2']	['What appear to be penciled notes on the text can be found on the verso of the back flyleaf of both volumes 1 and 2. Each individual note is accompanied by a page number.']
440380	The history of Jack Connor. Volume I. 	Chaigneau, William,	1752	['Pencil']	['Words']	['v.2']	['""I5.17""Front paste-down"']
440388	Memoirs of a man of pleasure, or the adventures of Versorand. Volume I. 	La Solle, Henri-Fran√ßois de,	1751	['Pencil']	['Editorial Marks']	['v.1']	['page 301 - large X']
440389	Memoirs of a Coxcomb.	Cleland, John	1751	['Pencil']	['Words']		['Very faint penciled words on the title page read, ""By Cleland author of [illeg.]"']
440391	Memoirs of the life and actions of Charles Osborn, Esq; natural son to the E--l of A---e. Containing an account of his polite education; his loss of a vast estate left him by his father; his distress, till relieved by an unknown lady, by whom he had seven children before he ever saw her; his extravagancies; his eight several marriages; his intrigues; his turning priest; with the vast fluctuation of his fortune, till resolving to live soberly, he not only married the unknown lady, but became possessed of the great estate he had lost; and made restitution. Written by himself in the decline of life.		1752	['Ink']	['Words']		['Initials or numbers written in pen on the recto of the front flyleaf.']
440393	The wanderings of the heart and mind: or memoirs of Mr. de Meilcour.  Translated from the French of Mr. de Crebillon the Son.	CrÈbillon, Claude-Prosper Jolyot de	1751	['Pencil']	['Editorial markings']		['Preface, next to line: ""The court guesses a third, as little thought of by the author as the other too.""  Word ""too"" underlined, ""two"" written in margin"']
440402	A genuine account of the life and transactions of Howell ap David Price, gentleman of Wales. Exhibiting a series of most remarkable occurences during his seven years travels abroad; five of which were spent with a lady he had released from slavery. With farther particulars since his return with her to England. Written by himself. 		1752	['Pencil']	['Words']		['The letters K and Z are written on the bookplate on either side of the coat of arms', 'On front pastedown is written ""3 on to[g?]a"" ""£ 10- 10[j?]""', 'On front fly leaf is written ""H + L -----"" "']
440405	The reform'd coquet; or, memoirs of Amoranda. A novel. By Mrs. Davys, author of The humours of York. The sixth edition.	Davys, Mary,	1752	['Pencil']	['Drawings']		['squiggly lines in clumsy hand on final page and back pastedown']
440407		Smythies	1753				['Back fly-leaf']
440408	The stage-coach: containing the character of Mr. Manly, and the history of his fellow-travellers. Vol. I. 	Smythies	1753	['Pencil']	['Words']	['v.1']	['Front flyleafInkDrawingsv.2Back fly-leaf']
440416	The foresters, an American tale: being a sequel to the history of John Bull the clothier. In a series of letters to a friend. Published according to act of Congress. The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Pencil']	['Words']		['Marginalia is found throughout the text, including on pages 33 and 143, and on the back pastedown.']
440418	The Prince of Abissinia.  A tale.  In two volumes.  Vol. I.		1759				['Written on the front pastedown of volume one: ""with the blank leaf M4 at the end of vol. 2"']
440427	Young Scarron.	Mozeen, Thomas,	1752	['Pencil']	['Words']		['Marginalia on the front flyleaf reads ""1st edn. By Thomas Mozeen. Block [f..] 175"']
1170822	Memoirs of Lydia Tongue-pad, and Juliana Clack-it.		1760	['Pencil']	['Words and numbers', 'Title page, verso last leaf and back paste-down endpaper']		
147525-2	The fool of quality, or the history of Henry Earl of Moreland. In four volumes.	Brooke, Henry	1767	['Pencil']	['Numbers']	['v.1']	['Transcription: ""16"". Location: front pastedown endpaper. This is in addition to the ""16"" noted above, also on the front pastedown endpaper."']
150692	Margaretta, Countess of Rainsford. A sentimental novel. In two volumes. Vol. I.		1769	['Pencil']	['Words', 'Numbers']		['Back free endpaper, v.1: ""2 vols, zix [?], 7/54"']
1523438	The memoirs of the court of Scotland, or, the history of the Earl of Douglas ; with the secret history of Mackbeth, King of Scotland. Written by the author of The ladies travels into Spain, The memoirs of the court of England, and The memoirs of the Earl of Warwick. To which is added the Art of love; or the Amours of Count Schlick, Chancellor to the Emperor, with a young court lady ; written in Latin by Pope Pius the II.	Aulnoy	1711	['Pencil']	['Editorial markings']		['""Aulnoy, Marie d\',"" written in brackets, first page of Dedication."']
155079-1	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels. 	Scott, Sarah	1764	['Pencil']	['Numbers', 'Letters']		['Transcription: ""6P P6""', 'Located on inside of back board."']
155079-2	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels. 	Scott, Sarah	1764	['Pencil']	['Words']		['""Johnson"", ""Goldsmith"", and an unclear name (""Dacrus""?) written in the margins of the verso of the advertisement page at the back of the book."']
155707	The loves of Othniel and Achsah. Translated from the Chaldee. Volume the first.	Tooke, William	1769	['Ink']	['Words']	['v.1']	['Recto of back free endpaper, looks like initials ""MH"" in elaborate script."']
156893	A sentimental journey through France and Italy by Mr. Yorick. Vol. I.	Sterne, Laurence	1768	['Pencil']	['Words', 'Numbers']	['v.1']	['""1st edition uncut, thick paper"" and dimensions of the book noted on verso of the front free endpaper."']
157119	A sentimental journey through France and Italy by Mr. Yorick. Vol. I.	Sterne, Laurence	1768	['Pencil']	['Words', 'Numbers']	['v.1', 'v.2']	['Located back paste-down endpaper of both volumes']
1623886	The memoirs of Capt. John Creichton. From his own materials, drawn up and digested by Jonathan Swift, D.D. D.S.P.D. First printed in the year, 1731.	Creichton, John	1768	['Pencil']	['Numbers']		['Front free endpaper, ""£150"']
179309	The adventures of Sig. Gaudentio di Lucca. Being the substance of his examination before the fathers of the Inquisition at Bologna in Italy : giving an account of an unknown country in the midst of the deserts of Africa, the origin and antiquity of the people, their religion, customs, and laws. Copied from the original manuscript in St. Mark's Library at Venice; with critical notes of the learned Signor Rhedi. To which is prefixed a letter of the secretary of the Inquisition, shewing the reasons of Signor Gaudentio's being apprehended, and the manner of it. Translated from the Italian.	Berington, Simon	1763	['Pencil']	['Letters and numbers']		['Located on back paste-down endpaper']
179521-1	The history of Sir George Ellison. In two volumes. Vol. I.	Scott, Sarah	1766	['Pencil']	['Words', 'Numbers']	['v.2']	['Transcription: ""D.1.""', 'Front pastedown endpaper."']
179521-2		Scott, Sarah	1766	['Pencil']	['Numbers', 'Letters']	['v.2']	['Transcription: ""IH.21""', 'Located on the inside of front board."']
1797874	The cottage; a novel: in a series of letters. By Miss Minifie, author of Barford-Abbey. In three volumes.	Gunning	1769	['Numbers']	['Words']	['v.3']	['Back pastedown endpaper']
1798963	Tales translated from the Persian Inatulla of Delhi. In two volumes. Vol. 1.	InaÃÑyat AllaÃÑh	1768	['Pencil']	['Words', 'Numbers']		['Located recto front paste-down endpaper.']
1799320	Another traveller! or, cursory remarks and tritical observations made upon a journey through part of the Netherlands in the latter end of the year 1766. By Coriat Junior. In two volumes. Vol. I.	Paterson, Samuel	1767	['Pencil']	['Words', 'Numbers']	['v.1']	['Bibliographic notes, located recto front free endpaper.']
1799322	The history of Lady Louisa Stroud, and the honourable Miss Caroline Stretton. In two volumes. Vol. I.	J. N	1764	['Ink']	['Numbers']	['v.1']	['Appears to be same ink as inscriptions.', 'Located on recto of front free endpaper.']
1801901	The bonze, or Chinese anchorite, an oriental epic novel. Translated from the Mandarin language, of Hoamchi-vam, a Tartarian proselite, by Monsr. D'Alenzon, dedicated to Lord Kilwarling son and heir of the Earl of Hilliborough Secretary of State for the Northern colonies. With adventurous wing exploring new-found worlds, the orient muse unfettered with rhyme who sings of heaven, of earth, and wond'rous mutations: strives to mingle instruction with delight, in hope to gain the smile of approbation. Vol. I.		1769	['Pencil']	['Words']	['v.1']	['Located verso title page. Seems to read: ""plam."" Meaning unclear."']
1802107	Did you ever see such damned stuff? Or, so-much-the-better. A story without head or tail, wit or humor.		1760	['Ink']	['Numbers']		['Verso of first leaf']
1807023	The lining of the patch-work screen; design'd for the father entertainment of the ladies. By Mrs. Jane Barker.	Barker, Jane	1726	['Ink']	['Editorial markings']		['Curly bracket marking a passage of a poem, p.166.']
1808066	The secret history of the present intrigues of the court of Caramania. The second edition corrected.	Haywood, Eliza Fowler	1727	['Pencil']	['Numbers']		['Located on half TP. A circled 5 on top right corner of page.']
1808700	The ladies tales: exemplified in the vertues and vices of the quality, with reflections.		1714	['Ink']	['Reader markings']		['p.60, small ink blotch in middle of page']
1813449	A pacquet from Will's: or, a new collection of original letters on several subjects; containing pleasant memoirs, intrigues and adventures that lately hapned at London, Hampton Court, Tunbridge, Epsom, North Hall and the Bath. With several satyrical characters, both of ladies and gentlemen, in prose and verse; with original letters by King Charles II. and the late Q. of Sweden. Written and collected by several hands.		1701	['Pencil']	['Words']		['Located on verso of back free endpaper.', '""Moll Flander\'s"", ""[ ]""..."']
1813680-1	The prude: a novel. By a young lady.	Young lady	1724	['Pencil']	['Words', 'Numbers']		['On verso of front free endpaper. Mostly illegible; appears to include a price in pounds.']
1813680-2	The prude: a novel. By a young lady.	Young lady	1724	['Ink']	['Words']		['Cursive writing in margin of p. 84. Appears to read ""Langford""."']
