id	title	author	date	a	b	2	3	5	6	7
260931	An antidote to the miseries of human life, in the history of the widow Placid, and her daughter Rachel. By Harriet Corp, author of A Sequel to the Antidote to the Miseries of Human Life, Talents Improved, Cottage Sketches, Familiar Scenes, &c.	Corp, Harriet	1814	['Author (paratext)']	['Generic/Descriptive']	['The Author cannot but feel flattered at the favourable reception of this little Work has received...']	['Advertisement']	['Indeterminate']	['Female']	
260933	Adelaide: or, The Countercharm. A Novel. In Five Volumes. By the author of ""Santo Sebastiano ; or, the Young Protector:"" ""Romance of the Pyrenees:"" and ""The Forest of Montalbano."" Vol. V.	Cuthbertson, Catherine	1813	['Author (text)']	['Reference to other works']	['By the author of ""Santo Sebastiano ; or, the Young Protector:"" ""Romance of the Pyrenees:"" and ""The Forest of Montalbano.""']	['Title Page']	['Indeterminate"']		
260943	Clan-Albin: A National Tale. In Four Volumes. The Second Edition. Vol. I	Johnstone, C. I	1815	['Author (text)']	['Generic/Descriptive']	['The indulgence with which this National Tale has been received, gives the Author confidence to gratify her original wish....']	['Dedication']	['Female']	['Unknown']	
260945	The absent man, a narrative. Edited by Sir Peter Plastic, Knight of the Order of the Tower and Sword.		1817	['Editor (paratext)']	['Generic/Descriptive']	['']	["Editor's Note"]	['Male']	['Unknown']	
260946	The absent man, a narrative. Edited by Sir Peter Plastic, Knight of the Order of the Tower and Sword.		1817	['Editor (paratext)']	['Generic/Descriptive']	['']	["Editor's Note"]	['Male']	['Unknown']	
260958	Forman. A Tale. In Three Volumes. Vol. I.	Moysey, Abel	1819	['Author (paratext)']	['Generic/Descriptive']	['the Author']	['Preface']	['Male']	['Male']	
260965	Two humorous novels, viz. I. A diverting dialogue between Scipio and Bergansa, two dogs belonging to the Hospital of the Resurrection, in the city of Valladolid, giving an account of their lives and various adventures; interspers'd  with their reflexions and sentiments on the lives, characters, humours and employments of the different masters they liv'd with. II. The comical history of Rinconete and Cortadillo. Both written by the celebrated author of Don Quixote. And now first translated from the Spanish original. The second edition.	Cervantes Saavedra, Miguel de	1742	['Author (text)']		['Written by the celebrated author of Don Quixote.']	['Title Page']	['Indeterminate']	['Male']	
260971	The history of John Bull. Part III. Containing, among many other curious particulars, a faithful narrative of the most secret and important transactions of the worshipful and ancient family of the Bulls, from August 1, 1714 to June 11, 1727. Publish'd from the manuscripts of that learned and celebrated biographer, the late Sir Humphry Polesworth, author of the first and second parts of this work, publish'd in 1712. By Nathan Polesworth, Sir Humphry's nephew and sole executor.		1744	['Author (text)']		["By Nathan Polesworth, Sir Humphrey's nephew, and sole exedcutor."]	['Title Page']	['Male']		
260973	Cava of Toledo; Or, The Gothic Princess. A Romance. In Five Volumes. By Augusta Amelia Stuart, author of Ludovico's Tale; The English Brothers; Exile of Portugal, &c. &c. Vol. I.	Stuart, Augusta Amelia	1812	['Author (paratext)']	['Generic/Descriptive']	['The author of the following sheets...']	['Preface']	['Female']	['Female']	
260987	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, then a captain of several ships. Vol. I.	Swift, Jonathan	1748	['Author (text)']		['By Lemuel Gulliver, first a surgeon, then a captain of several ships.']	['Title Page']	['Male']		
260989	The life and exploits of the ingenious gentleman Don Quixote de la Mancha . Translated from the original Spanish of Miguel Cervantes de Saavedra. By Charles Jarvis, Esq; in four volumes Volume the first.	Cervantes Saavedra, Miguel de	1747	['Translator (text)']	['Proper name']	['Translated, from the Spanish manuscript, by Mr. Ozell']	['Title Page']			
260994	Miscellanies. In four volumes. By Dr. Swift,  Dr. Arbuthnot,  Mr. Pope, and Mr. Gay. The fourth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1742	['Author (text)']		['By Dr. Swift.']	['Title Page']	['Male']		
260995	Miscellanies in four volumes. By Dr. Swift, Dr. Arbuthnot, Mr. Pope, and Mr. Gay. The fourth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1742	['Author (text)']		['By Dr. Swift.']	['Title Page']	['Male']		
260996	Miscellanies. In four volumes. By Dr. Swift,  Dr. Arbuthnot,  Mr. Pope, and Mr. Gay. The fifth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1747	['Author (text)']		['By Dr. Swift.']	['Title Page']	['Male']		
260997	Miscellanies. In four volumes. By Dr. Swift,  Dr. Arbuthnot,  Mr. Pope, and Mr. Gay. The fifth edition corrected: with several additional pieces in verse and prose. Vol. I. By Dr. Swift.	Swift, Jonathan	1747	['Author (text)']	['Proper name']	['By Dr. Swift.']	['Title Page']	['Male']		
260998	The works of Dr. Swift. Tome III. Consisting of miscellanies in verse.	Swift, Jonathan	1747	['Author (text)']		['By Dr. Swift.']	['Title Page']	['Male']		
260999	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, then a captain of several ships. The fifth edition.	Swift, Jonathan	1747	['Author (text)']	['Generic/Descriptive']	['By Lemuel Gulliver, first a surgeon, then a captain of several ships.']	['Title Page']	['Male']		
261013	O'Donnel. A National Tale. By Lady Morgan (Late Miss Owenson) Author of the Wild Irish Girl; Novice of St. Dominick, &c. In Three Volumes. Vol. I.	Morgan	1814	['Author (text)']	['References to other works']	['Author of The Wild Irish Girl; Novice of St. Dominick, &c.']	['Title Page']	['Indeterminate']	['Female']	
261018	The adventures of Uncle Sam, in search after his lost honor. By Frederick Augustus Fidfaddy, Esq. Member of the legion of honor, scratch-etary to Uncle Sam and privy counsellor to himself.	Fidfaddy, Frederick Augustus	1816	['Author (text)']	['Generic/Descriptive']	['Member of the legion of honor, scratch-etary to Uncle Sam and privy counsellor to himself.']	['Title Page']	['Male']	['Male']	
261031	Sarah, or the exemplary wife. By Susanna Rowson, Author of Charlotte Temple, Reuben and Rachel, Fille de Chambre, &c. &c.	Rowson	1813	['Author (text)']	['Reference to other works']	['Author of Charlotte Temple, Reuben and Rachel, Fille de Chambre, &c. &c']	['Title Page']	['Indeterminate']	['Female']	
261036	Adelaide. A new and original novel. By a lady of Philadelphia. [Epigraph.] In two volumes. Vol. I.	Botsford	1816	['Author (paratext)']	['Generic/Descriptive']	['The authoress']	['Introduction']	['Female']	['Female']	['Margaret Botsford']
261039	The Common Reader, Consisting of a Variety of Pieces, Original and Selected, Intended for the use of schools, and particularly calculated for the improvement of scholars of the first &  second classes in the art of reading. By T. Strong, A.M.	Strong, Titus	1818	['Compiler']	['Generic/Descriptive']	['The Compiler has long been impressed...']	['Preface']	['Male']	['Unknown']	
261042	Keep cool, a novel. Written in Hot Weather. By Somebody, M.D.C. &c. &c. &c. Author of sundry works of great merit -- Never published, or read, From His-Story. Reviewed by -- Himself -- ""Esquire."" In Two Volumes. Vol. I.	Neal, John	1817	['Author (paratext)']	['Generic/Descriptive']	['this novel was written when the author felt that occupation was happiness...']	['Advertisement']	['Male']	['Unknown']	
261044		Finch, John	1812	['Author (paratext)']	['Generic/Descriptive']	['Charles Clinton, Clerk of the District of New York.']	['Note']	['Indeterminate']	['Male']	
261053	Comic Dramas, in Three Acts. By Maria Edgeworth, Author of ""Tales of Fashionable Life,"" &c. &c.	Edgeworth, Maria	1817	['Author (text)']	['Reference to other works']	['Author of ""Tales of Fashionable Life""']	['Title Page']	['Indeterminate']	['Female"']	
261059	The works of Jonathan Swift, D. D., D. S. P. D. in eight volumes. Containing I. His miscellanies in prose. II. His poetical writings. III. The travels of Captain Lemuel Gulliver. IV. Papers relating to Ireland, and the drapier's letters. V. The conduct of the allies, and The examiners. VI. The publick spirit of the Whigs, &c. with polite conversation. VII. Letters to and from Dr. Swift. VIII. Directions to servants, sermons, poems, &c. The sixth edition, revised and corrected.	Swift, Jonathan	1744	['Author (text)']	['Generic/Descriptive', 'Proper name']	['By Lemuel Gulliver, first a surgeon, and then a captain, of several ships.']	['Title Page']	['Male']		
261066	Sancho, or The Proverbialist. Third Edition.	Cunningham, J. W	1817	['Author (paratext)']	['Generic/Descriptive']	['The Author of this little work']	['Preface']	['Male']	['Male']	
261068	Mogul tales, or, the dreams of men awake: being stories told to divert the grief of the Sultana's of Guzarat, for the supposed death of the sultan. Written in French by the celebrated Mr. Guelletee, author of The Chinese tales, &c. Now first translated into English. In two volumes, adorned with proper cuts, neatly engraven on copper plates. The second edition. Vol. I.	Gueullette, Thomas-Simon	1743	['Author (text)']	['Reference to other works']	['Written in French by the celebrated Mr. Guelletee, author of The Chinese tales']	['Title Page']	['Male']		
261078	Sentimental anecdotes, by Madame de Montolieu, Author of ""Tales,"" ""Caroline of Lichfield,"" &c. &c. &c. Translated from the French by Mrs. Plunkett, Formerly Miss Gunning. Two volumes in one.	Montolieu, Isabelle de	1812	['Author (text)']	['Reference to other works']	['Author of ""Tales,"" ""Caroline of Lichfield,"" &c. &c. &c.']	['Title Page']	['Female']	['Female"']	
261079	Think before you speak, or, The three wishes. A tale. By the author of The peacock at home.	Dorset, Catherine Ann Turner	1810	['Author (text)']				['Indeterminate']		
261087	The memoirs of the Baron du Tan. To which is added the Calabrian: or, the history of Charles Brachy, and the hermit. Translated from the French of Madame de Gomez, author of La Belle Assemblee, -- By a gentleman.	Gomez	1744	['Translator (text)']		['By a gentleman']	['Title Page']	['Male']		
261089	The Absentee: a Tale. By Miss Edgeworth, author of Practical Education, Belinda, Castle Rackrent, Essay on Irish Bulls, Tales of Fashionable Life, &c. In two volumes. Vol. I	Edgeworth, Maria	1812	['Author (text)']	['Reference to other works']	['By Miss Edgeworth, author of Practical Education, Belinda, Castle Rackrent, Essay on Irish Bulls, Tales of Fashionable Life, &c']	['Title Page']	['Female']		
261095	True stories, from ancient history: chronologically arranged. From the creation of the world to the death of Charlemagne. By the author of ""Always Happy,"" & c.	Budden, Maria Elizabeth	1819	['Author (paratext)']	['Generic/Descriptive']	['The Author']	['Dedication']	['Female']		
261486	The comical works of Don Francisco de Quevedo, author of the visions of Hell: Containing I. The night-adventures, or the day-hater. II. The life of Paul, the Spanish sharper. III. Fortune in her wits, or the hour of all men. IV. A proclamation by Old Father Time. V. A treatise of all things whatsoever. VI. Letters upon several occasions. Translated from the Spanish.	Quevedo, Francisco de	1742	['Author (text)']	['Proper name']	['Works of Don Francisco de Quevedo']	['Title Page']	['Male']		
276044	A Trip to the Jubilee by a Gentleman that was at the late Grand One at Rome. Containing A Diverting Account of the most remarkable Occurences in his Travels thro' France, Milan, Venice, Florence, &c. till his arrival at Rome. Also, a description of the Religious Processions and Ceremonies us'd in their Churches, Streets and Woods; which, as being the Jubilee Year, was kept in most of the Cities and Towns he pass'd thro' in his Journey. Likewise the debauch'd Lives and Intrigues of the Lustful Priests and Nuns. With a relation of their method of confession, and absolving each other, and the reasons given by father C-----k, superior to the Irish Jesuits Cloyfter at Ghent, for the many Romish priests there is in England. With an account of the fallacy made use of in the opening the holy gate of St. Peter's church, and a pleasant description of the whole ceremony of the grand Jubilee at Rome.	A. F	1750	['Author (text)', 'Author (paratext)']		['Your humble servant, A.F.']	['Preface']	['Indeterminate']		
276045	A year and a day. A novel. In two volumes. By Madame Panache, author of Manners	Brooke, Frances	1818	['Author (text)']		['By Madame Panache, author of Manners.']	['Title Page']	['Female']	['Female']	
276046	Alicia de Lacy; an historical romance. By the author of ""The loyalists, "" &c.	West	1814	['Author (text)']		['By the author of ""The Loyalists,"" &c.']	['Title Page']	['Indeterminate"']		
